NW_202,1236872.181,1019408.229,708.667,
NW_203,1236872.011,1019387.787,708.393,
NW_204,1236872.283,1019366.167,708.005,
NW_205,1236871.993,1019350.621,707.764,
NW_206,1236871.360,1019332.724,707.720,
NW_207,1236859.832,1019332.916,707.744,
NW_208,1236859.268,1019349.886,707.868,
NW_209,1236859.692,1019366.333,708.143,
NW_210,1236859.542,1019386.881,708.466,
NW_211,1236859.761,1019405.826,708.743,
NW_212,1236859.548,1019424.958,709.046,
NW_213,1236859.586,1019443.363,709.217,
NW_214,1236859.645,1019461.090,709.600,
NW_215,1236859.860,1019480.472,710.007,
NW_216,1236859.636,1019499.821,710.375,
NW_217,1236859.698,1019520.058,710.774,
NW_218,1236860.108,1019538.950,710.881,
NW_219,1236859.570,1019563.295,710.781,
NW_220,1236859.619,1019579.212,710.572,
NW_221,1236858.866,1019594.017,710.495,
NW_222,1236845.531,1019593.780,710.647,
NW_223,1236847.249,1019577.213,710.616,
NW_224,1236847.220,1019562.520,710.838,
NW_225,1236847.092,1019543.031,710.856,
NW_226,1236847.080,1019523.176,710.773,
NW_227,1236846.993,1019505.186,710.462,
NW_228,1236846.966,1019487.339,710.154,
NW_229,1236847.127,1019469.569,709.674,
NW_230,1236846.934,1019450.430,709.358,
NW_231,1236847.291,1019431.296,709.117,
NW_232,1236847.248,1019412.826,708.941,
NW_233,1236847.052,1019394.186,708.545,
NW_234,1236847.170,1019377.864,708.381,
NW_235,1236847.289,1019365.735,708.236,
NW_236,1236846.674,1019352.307,708.098,
NW_237,1236847.310,1019332.989,707.740,
NW_238,1236834.867,1019332.909,707.800,
NW_239,1236834.839,1019349.027,708.002,
NW_240,1236834.907,1019365.411,708.270,
NW_241,1236835.071,1019384.731,708.446,
NW_242,1236834.841,1019403.818,708.735,
NW_243,1236834.894,1019421.209,709.013,
NW_244,1236834.788,1019439.354,709.149,
NW_245,1236834.803,1019457.789,709.517,
NW_246,1236834.971,1019476.787,709.700,
NW_247,1236834.949,1019495.561,710.130,
NW_248,1236834.824,1019514.149,710.581,
NW_249,1236835.002,1019533.985,710.748,
NW_250,1236835.041,1019549.606,710.835,
NW_251,1236834.847,1019566.810,710.609,
NW_252,1236834.484,1019576.998,710.641,
NW_253,1236834.464,1019593.947,710.509,
NW_254,1236822.042,1019593.714,710.143,
NW_255,1236822.529,1019577.927,710.395,
NW_256,1236822.379,1019562.209,710.522,
NW_257,1236822.401,1019545.111,710.631,
NW_258,1236822.323,1019526.738,710.355,
NW_259,1236822.308,1019507.528,710.152,
NW_260,1236822.426,1019489.050,709.823,
NW_261,1236822.364,1019470.284,709.518,
NW_262,1236822.195,1019452.008,709.175,
NW_263,1236822.249,1019432.956,708.913,
NW_264,1236822.255,1019414.220,708.720,
NW_265,1236821.967,1019395.254,708.478,
NW_266,1236822.000,1019382.809,708.340,
NW_267,1236822.032,1019366.388,708.163,
NW_268,1236821.842,1019349.954,707.923,
NW_269,1236821.615,1019332.757,707.804,
NW_270,1236810.604,1019333.084,707.621,
NW_271,1236810.553,1019350.017,707.870,
NW_272,1236810.362,1019366.628,708.168,
NW_273,1236810.378,1019385.518,708.370,
NW_274,1236810.602,1019405.103,708.548,
NW_275,1236810.676,1019425.302,708.826,
NW_276,1236810.396,1019446.116,709.057,
NW_277,1236810.565,1019465.860,709.371,
NW_278,1236810.753,1019486.832,709.648,
NW_279,1236810.910,1019507.071,709.990,
NW_280,1236810.902,1019528.182,710.316,
NW_281,1236811.170,1019544.782,710.415,
NW_282,1236811.256,1019561.549,710.441,
NW_283,1236810.625,1019578.073,710.324,
NW_284,1236809.740,1019593.857,710.233,
NW_285,1236798.710,1019593.637,710.209,
NW_286,1236799.498,1019573.740,710.264,
NW_287,1236799.825,1019553.822,710.482,
NW_288,1236799.796,1019533.491,710.259,
NW_289,1236800.280,1019513.231,709.960,
NW_290,1236800.369,1019493.261,709.644,
NW_291,1236800.481,1019473.926,709.359,
NW_292,1236800.416,1019453.892,709.036,
NW_293,1236800.385,1019434.317,708.917,
NW_294,1236800.146,1019414.083,708.697,
NW_295,1236800.027,1019394.104,708.373,
NW_296,1236800.130,1019374.773,708.210,
NW_297,1236800.174,1019363.924,708.196,
NW_298,1236800.343,1019351.743,708.003,
NW_299,1236800.720,1019333.900,707.855,
